id,region,year,y,l,pop,k,labsh
1,África,1984,38417.39997820173,3.5121729120612146,10.500629342857142,176932.59881940568,0.5481930596487863
1,África,1985,39802.75170549665,3.593625116401485,10.799493657142856,179998.71211983816,0.5484757551125118
1,África,1986,40552.110235595705,3.670284288749099,11.104136542857143,182172.29115513392,0.5442106144768851
1,África,1987,41830.32030726841,3.792400099443538,11.414211342857142,184352.69183523997,0.5415551977498191
1,África,1988,44073.752794538224,3.9162038803100585,11.728910685714284,187028.49261648997,0.53942391872406
1,África,1989,45487.86849278041,4.037012142475162,12.047286314285714,190115.75531180247,0.5365746200084687
1,África,1990,47402.66461094448,4.1573508556400025,12.349220714285714,193619.47392926898,0.5371442573411124
1,África,1991,48408.34113943917,4.278459887312991,12.672730457142857,197352.58926130022,0.5398602545261383
1,África,1992,49218.731245640345,4.382202097028494,12.99907577142857,201409.35968191965,0.5399300081389291
1,África,1993,49131.18955165318,4.493308923499924,13.328443914285714,205240.49632393973,0.542807559456144
1,África,1994,50412.809292166574,4.614232865827424,13.661234085714286,209308.8845703125,0.5415928014687129
1,África,1995,51892.744014195036,4.737816887668201,13.997876942857141,213729.91728864398,0.5381112796919686
1,África,1996,54733.15328892299,4.851338397605079,14.338728685714285,219196.28414132254,0.5384028681686946
1,África,1997,56771.945068359375,4.9832246092813355,14.689877399999999,224616.21444963728,0.5377685470240456
1,África,1998,58729.49936436245,5.119148421713284,15.034212799999999,231432.33575962612,0.5383882309709277
1,África,1999,60538.408244977676,5.264735448360443,15.389393914285714,237210.61206054688,0.5348749586514064
1,África,2000,62771.79835989816,5.3508809768727845,15.7500216,242249.62783551897,0.5299045877797263
1,África,2001,65479.73024553571,5.4265341128621785,16.116576485714283,246492.16165248325,0.533872366803033
1,África,2002,69210.32734810965,5.554835370821612,16.489721628571427,251378.31978236607,0.5331679224967957
1,África,2003,72172.49556100028,5.662551280323949,16.871536371428572,256920.64362444196,0.5247996926307679
1,África,2004,76283.6871660505,5.863513313872474,17.263599971428572,262413.03766043525,0.5240519804613931
1,África,2005,80573.35703996931,6.002256411633321,17.667483314285715,269086.4397670201,0.5150580278464726
1,África,2006,85561.10105329241,6.206278336793185,18.082500057142855,278028.00405273435,0.5099815858261926
1,África,2007,90953.31080671037,6.406891832607133,18.5123604,287621.81319056917,0.4950170282806669
1,África,2008,95807.92263183594,6.5810849858181815,18.955692142857142,298964.9413155692,0.48951034035001484
1,África,2009,99827.22134486608,6.731838900915214,19.41562257142857,309450.5197335379,0.4997845726353782
1,África,2010,105558.88732038226,6.884332818005766,19.89347797142857,319829.9579031808,0.49901199170521326
1,África,2011,109623.80632847377,7.067922299142395,20.390088285714285,329936.15738002234,0.4970643537385123
1,África,2012,113977.86685965402,7.218223577737808,20.905592371428572,340356.7113420759,0.4975147596427372
1,África,2013,119066.53523646764,7.432545095895018,21.435878657142858,351230.7044712612,0.49857629452432906
1,África,2014,124370.58776157924,7.636718423025949,21.978621628571428,362807.67784598214,0.5013677384172167
1,África,2015,128701.89758300781,7.82545157255871,22.53128382857143,374755.8060686384,0.5046359258038657
1,África,2016,131323.62204589843,8.089195842934506,23.09310597142857,386238.83201032365,0.5017680747168405
1,África,2017,135277.69818115234,8.398177177778312,23.664296228571427,396986.54354771203,0.5041536194937569
1,África,2018,139787.05569719587,8.639907356032303,24.24439082857143,409007.8092424665,0.5071764835289546
1,África,2019,144108.56278250559,8.877946161798068,24.83309751428571,422211.2174316406,0.5071764835289546
2,América,1984,549422.1918414572,10.470648934335813,27.065986347826087,2207533.4269276494,0.525566006484239
2,América,1985,570963.3294730808,10.849438809182333,27.511022782608695,2275517.0370244565,0.5201905006947725
2,América,1986,590544.2040803329,11.163297720253468,27.956632260869565,2346962.7621433423,0.519492982522301
2,América,1987,610998.4864661176,11.511388667575691,28.40294913043478,2418414.734035326,0.5195676412271417
2,América,1988,629892.145316746,11.826155759718107,28.849857782608694,2489522.76897928,0.5189309482989104
2,América,1989,649299.6982315726,12.10675776037185,29.297419391304345,2560381.96484375,0.5163728374501934
2,América,1990,657339.925335428,12.349172960156979,29.745768782608696,2624032.9643342393,0.5158229444337927
2,América,1991,662185.0950980808,12.418837882902311,30.193746217391304,2681323.343410326,0.5179674443991288
2,América,1992,683452.5237665591,12.525125436160875,30.64128660869565,2740095.7280061143,0.5186298023099485
2,América,1993,705810.413839589,12.714158635100592,31.090868304347826,2806354.017408288,0.5167158958704575
2,América,1994,737298.042522928,12.973734283252902,31.545915782608695,2883216.0512058423,0.5175212919712067
2,América,1995,752646.5582646909,13.161404876605324,32.00834830434783,2954579.9358016304,0.5152276391568391
2,América,1996,780809.3765922214,13.32711899701668,32.47977565217391,3033381.144701087,0.5145186444987422
2,América,1997,817330.3255456012,13.657323604692584,32.95797730434783,3122404.287873641,0.5139101963976155
2,América,1998,849161.0247643512,13.916283636313418,33.43639947826087,3218249.628311821,0.5185046066408572
2,América,1999,879176.559379246,14.25680378338565,33.906084478260865,3312476.126188859,0.5203750107599341
2,América,2000,914663.2994225543,14.609350400774375,34.36076086956522,3410026.731487772,0.5150781338629515
2,América,2001,922437.2933296536,14.722789434635121,34.79748752173913,3496784.0870414404,0.5160142662732498
2,América,2002,935972.8142939028,14.94587045000947,35.21843882608695,3571551.0514605977,0.5058774870374928
2,América,2003,961398.721042799,15.154298597703809,35.628761652173914,3649434.456691576,0.4980862127697986
2,América,2004,1001755.5138417119,15.6097337383291,36.03619826086956,3739094.8780570654,0.49201289208038995
2,América,2005,1038393.4183402683,15.956161405081334,36.44625856521739,3838578.183423913,0.48754323176715686
2,América,2006,1074491.2136018171,16.383967391822647,36.86039269565217,3942477.260954484,0.4861298838387365
2,América,2007,1105049.112771739,16.661656150999278,37.276421434782606,4046356.0541779893,0.4877745405487392
2,América,2008,1116491.78767196,16.864960812356163,37.69184326086956,4143817.387737772,0.4854674948298413
2,América,2009,1089160.6243524966,16.730411911788195,38.102746913043475,4205452.211616848,0.5016911975715471
2,América,2010,1130427.6692849863,16.990318020400792,38.50620752173913,4278855.139011549,0.4962945295416791
2,América,2011,1159366.9421599016,17.325497354502264,38.90166608695652,4361769.424592392,0.49666794616243115
2,América,2012,1186577.109375,17.650392356126204,39.28985913043478,4451958.847316576,0.5016572255155315
2,América,2013,1212890.0443486753,17.914351248870727,39.67068213043478,4544523.536514945,0.5044090657130532
2,América,2014,1240002.806141729,18.16599078476429,40.044298086956516,4637624.28125,0.5072128565415092
2,América,2015,1267201.6763650645,18.40284301858881,40.41085504347826,4724454.136379076,0.5069405967774598
2,América,2016,1282030.8226689878,18.4951847895332,40.77006560869565,4802710.110054348,0.5056325780308765
2,América,2017,1311093.7550632642,18.694174268323444,41.121790956521735,4882710.845278532,0.5036956927050715
2,América,2018,1344562.5421195652,18.96707614802796,41.46656334782608,4967877.178838315,0.5040184725885806
2,América,2019,1367346.9954462466,19.22079892521319,41.80514347826087,5049739.480638587,0.5041386977485989
3,Asia,1984,376210.75141059025,40.31672091892472,90.78461737037036,1384726.601671007,0.45104685370568876
3,Asia,1985,392024.50660083914,41.380998980667854,92.54593233333334,1451365.1627965856,0.4501598968550011
3,Asia,1986,412731.735405816,42.427254498556806,94.37973133333332,1521489.396520544,0.44716730769033786
3,Asia,1987,436790.96918402775,43.45776743469415,96.27389807407407,1601004.1593605324,0.44588541818989647
3,Asia,1988,463322.65523726854,44.79910164078077,98.18550103703703,1688319.1241681133,0.4457816299464967
3,Asia,1989,480758.0067635995,46.309874726666344,100.05367837037036,1780072.619140625,0.44604998882170077
3,Asia,1990,505824.3742404514,47.58510226507982,101.835883,1883692.252350984,0.44652034452667944
3,Asia,1991,526573.552879051,48.67848169417293,103.5145797037037,1993951.4586226852,0.44686709344387054
3,Asia,1992,553957.0071976273,49.524711960443746,105.10045548148148,2108638.5408347803,0.44737283333584116
3,Asia,1993,582099.1990921586,50.164378028225016,106.61594529629629,2229861.974609375,0.4443398145613847
3,Asia,1994,609305.1905562789,50.82911890745163,108.09614125925926,2354018.0617766203,0.44339371224244434
3,Asia,1995,646721.8974609375,51.374371917711365,109.56716003703703,2490656.7915219907,0.4437689510760484
3,Asia,1996,686239.05078125,52.00754736419077,111.0342521111111,2639791.4350405093,0.4446695849851326
3,Asia,1997,713692.5471643518,52.64906598461999,112.49065462962962,2786748.24182581,0.4424016889598634
3,Asia,1998,713020.8958333334,53.17902523003243,113.933996,2907169.628978588,0.45013191192238416
3,Asia,1999,738397.7727141203,53.771090804978655,115.3254527037037,3025083.7073206017,0.4455226483168425
3,Asia,2000,777818.9001374422,54.54970645683783,116.72697992592592,3151209.1652922453,0.4359767260374846
3,Asia,2001,801596.2432364004,55.306482099272586,118.10717259259259,3282821.158275463,0.4366049932108985
3,Asia,2002,840643.568323206,56.10203385794604,119.46939533333332,3418747.366753472,0.4323752345862212
3,Asia,2003,886297.5481047453,56.92312533656756,120.8163932962963,3573747.1767939813,0.4305221797139556
3,Asia,2004,950424.3309100115,57.80344492307416,122.15132962962963,3752949.9150752313,0.42263950904210407
3,Asia,2005,1011965.7808883102,58.26953513809928,123.47702611111112,3956692.977141204,0.41867201195822823
3,Asia,2006,1082045.4756582754,58.605910929264844,124.7932808148148,4181561.441261574,0.4146636012527678
3,Asia,2007,1156221.7449363426,59.09716928115598,126.10008855555556,4430110.828125,0.41727094297055844
3,Asia,2008,1197727.0880353008,59.52247376243273,127.40120859259258,4691220.122685186,0.4199412139477553
3,Asia,2009,1237899.740162037,59.90563733158288,128.70252525925926,4974694.852141203,0.4366627451446321
3,Asia,2010,1341246.3917824074,60.47246873709891,130.00612003703702,5295913.302372686,0.42919566123573866
3,Asia,2011,1414207.1471354167,61.05989208155208,131.31349,5647404.996238426,0.42824858868563614
3,Asia,2012,1466188.8841869214,61.392094833983315,132.62137559259259,6015359.361979167,0.4293328959632803
3,Asia,2013,1547606.1318721066,62.26761996194168,133.91905407407407,6401555.690393519,0.4293588708948206
3,Asia,2014,1628616.200882523,62.56580921234908,135.19348151851852,6803808.397858797,0.43174270788828534
3,Asia,2015,1694564.6156684028,62.86161043356966,136.43550785185184,7229315.990740741,0.434584120909373
3,Asia,2016,1770250.0659722222,63.197347450035586,137.64185814814815,7672801.118634259,0.4359603778079704
3,Asia,2017,1837120.8997395833,63.628849463330376,138.81156937037036,8140342.04224537,0.4345990077213005
3,Asia,2018,1880058.871166088,64.11552286479208,139.9409760740741,8630494.421296297,0.4355027178923289
3,Asia,2019,1934313.8622685184,64.60649976906953,141.0267528888889,9117473.853587963,0.4355027178923289
4,Europa,1984,488409.7624830163,8.334120664259661,19.58045713043478,2811587.3707116167,0.5942849270675493
4,Europa,1985,501118.5653872283,8.391327028689178,19.632933826086955,2873799.7309358018,0.5949415862560272
4,Europa,1986,514639.55930494226,8.462661603222722,19.68752956521739,2939159.415675951,0.5959475779015085
4,Europa,1987,529325.3405018682,8.553753821746163,19.743967217391305,3009843.729874321,0.5967792674251224
4,Europa,1988,551248.7303201427,8.660982498656148,19.802428608695653,3091353.902173913,0.594342546618503
4,Europa,1989,569274.0298276155,8.758773315859878,19.862865173913043,3179631.1773522417,0.5922032659468444
4,Europa,1990,581553.5067934783,8.782537273738695,19.924986347826085,3266992.491847826,0.5942674991877183
4,Europa,1991,588038.6171238112,8.665391442568406,19.990121782608696,3346262.5059442935,0.5969146658544955
4,Europa,1992,593599.0342221467,8.548328357546225,20.057902391304346,3419388.4802139946,0.5957420507202977
4,Europa,1993,593030.1687967052,8.413889323239742,20.124327217391304,3477780.7024456523,0.5911752153997836
4,Europa,1994,609601.0662364131,8.41890738191812,20.183975869565216,3540025.536345109,0.5864577202693276
4,Europa,1995,625803.5008704144,8.498984224122504,20.233479782608693,3607365.152513587,0.5818812704604605
4,Europa,1996,638322.0392323369,8.556343657814939,20.270514478260868,3676277.4514266304,0.5819117686022883
4,Europa,1997,656840.6894955842,8.649541217995727,20.297595130434782,3746309.8384001357,0.578228508648665
4,Europa,1998,677209.2858143682,8.781895193068877,20.32209517391304,3825376.8510529893,0.58054922585902
4,Europa,1999,697157.95751953125,8.912108604674755,20.354291260869566,3908932.3651494565,0.5839325254378112
4,Europa,2000,724006.2624830164,9.050246707123259,20.40139004347826,3996857.849779212,0.5787775620170261
4,Europa,2001,740360.0708644701,9.121110308429468,20.465920434782607,4080272.9662873643,0.5824276468028193
4,Europa,2002,749716.0267493207,9.114931979257127,20.545131869565218,4157206.401749321,0.5807885838591534
4,Europa,2003,758765.6491168478,9.129903289286986,20.63440656521739,4232885.963485055,0.5811260990474535
4,Europa,2004,778710.3754670516,9.196320456007253,20.726679913043476,4310879.531589674,0.5731954328391863
4,Europa,2005,794833.0214419158,9.279928476914115,20.816572434782607,4392713.633322011,0.5750006489131761
4,Europa,2006,821675.2701681386,9.44664366154567,20.90292960869565,4483088.488111413,0.5702863711377849
4,Europa,2007,846774.6332370924,9.62042106623235,20.986695434782607,4582632.540760869,0.5654906682346178
4,Europa,2008,852569.6624065897,9.716994827856189,21.067067,4673706.833729619,0.5700974010902903
4,Europa,2009,818234.195652174,9.57266132987064,21.14359147826087,4730107.656589674,0.5758203786352406
4,Europa,2010,835418.467518682,9.504275177483974,21.215957304347825,4783639.508322011,0.567668537730756
4,Europa,2011,849774.3691830842,9.52277221692645,21.283034434782607,4836703.075747282,0.5658490644848865
4,Europa,2012,846747.8544921875,9.521285434132038,21.34446708695652,4881903.176630435,0.5671778839567433
4,Europa,2013,849708.4596637228,9.498178762586221,21.40176047826087,4921910.834578805,0.5664868691693181
4,Europa,2014,865356.6404976223,9.59171531640965,21.457165826086957,4966191.786345108,0.5632755510185076
4,Europa,2015,885728.1438943614,9.689740311840307,21.512119826086955,5018523.013247282,0.5546085471692292
4,Europa,2016,903453.7911005435,9.800450501882512,21.567414304347825,5075040.906080163,0.560852798430816
4,Europa,2017,927672.766516644,9.955692643056745,21.621999347826087,5136683.242697011,0.5612187942732936
4,Europa,2018,947119.7421025815,10.089099011991335,21.67323760869565,5201168.239470108,0.5656051000823146
4,Europa,2019,962007.4058254076,10.196607613693113,21.717473913043477,5274808.469089674,0.5656051000823146
6,Oceanía,1984,182069.8624674479,2.7367507815361023,6.455561666666667,873953.4290364584,0.6381481885910034
6,Oceanía,1985,188622.6922200521,2.8299282491207123,6.547891333333333,901258.7877604166,0.6275304555892944
6,Oceanía,1986,193548.62727864584,2.9350220412015915,6.642171666666666,926268.0794270834,0.6210272709528605
6,Oceanía,1987,201591.40625,2.9941327373186746,6.738564666666666,953558.0885416666,0.618057370185852
6,Oceanía,1988,208836.11490885416,3.0704624950885773,6.8359923333333334,984287.888671875,0.6021298368771871
6,Oceanía,1989,215614.49609375,3.1608469585577645,6.933179999999999,1013443.3981119791,0.604873538017273
6,Oceanía,1990,215217.2998046875,3.207294096549352,7.029114,1034847.7613932291,0.599561889966329
6,Oceanía,1991,215463.78776041666,3.1441089510917664,7.123603666666666,1051680.5068359375,0.5951833128929138
6,Oceanía,1992,223382.17154947916,3.136584003766378,7.216607666666666,1070905.2395833333,0.5859591364860535
6,Oceanía,1993,232945.67024739584,3.1616774201393127,7.307543999999999,1093026.5263671875,0.5777046283086141
6,Oceanía,1994,242322.859375,3.271950821081797,7.395805666666666,1120531.8935546875,0.5722630421320597
6,Oceanía,1995,251909.1123046875,3.3957454363505044,7.481145,1148255.1080729167,0.5699618458747864
6,Oceanía,1996,261721.25325520834,3.447990675767263,7.563670666666667,1177706.4873046875,0.5729289054870605
6,Oceanía,1997,273004.25732421875,3.471962491671244,7.644104,1210622.853515625,0.5789180596669515
6,Oceanía,1998,285369.00179036456,3.518430689970652,7.723717333333333,1242916.1513671875,0.5836010177930196
6,Oceanía,1999,297154.07503255206,3.5811590353647866,7.8042066666666665,1278673.0970052083,0.5659315387407938
6,Oceanía,2000,302929.5716145833,3.6703629195690155,7.887145333333333,1305509.6217447917,0.5650895436604818
6,Oceanía,2001,314922.30289713544,3.7234247028827667,7.972176666666667,1336642.7858072917,0.5459811290105184
6,Oceanía,2002,325147.53629557294,3.798713972171148,8.059943666666666,1374393.517578125,0.5390122334162394
6,Oceanía,2003,338451.4329427083,3.88388392329216,8.154103666666666,1416767.3645833333,0.5398774941762289
6,Oceanía,2004,349381.8662109375,3.962724447250366,8.259315666666668,1461073.29296875,0.5412235856056213
6,Oceanía,2005,359319.1725260417,4.10045309861501,8.378499666666666,1509234.296875,0.5391921401023865
6,Oceanía,2006,372488.3072916667,4.200304716825485,8.513353666666665,1557408.2200520833,0.5412764946619669
6,Oceanía,2007,386027.619140625,4.3213856518268585,8.661859999999999,1610515.6907552083,0.5461246967315674
6,Oceanía,2008,391768.640625,4.417149444421132,8.818599333333333,1660993.9498697917,0.5401079853375753
6,Oceanía,2009,399692.5234375,4.43571612238884,8.975941666666666,1708895.0247395833,0.5429299076398214
6,Oceanía,2010,408812.74609375,4.530169814825058,9.128186333333332,1757822.2317708333,0.5441412925720215
6,Oceanía,2011,424186.4970703125,4.61415629585584,9.273375999999999,1815953.509765625,0.5429360071818033
6,Oceanía,2012,435071.4876302083,4.65707794825236,9.412491333333334,1874516.82421875,0.5447599689165751
6,Oceanía,2013,445909.3489583333,4.706440856059392,9.546345333333333,1929894.4329427083,0.5449273188908895
6,Oceanía,2014,456578.8951822917,4.774798512458801,9.676801333333334,1979398.2669270833,0.5442180037498474
6,Oceanía,2015,470058.9332682292,4.861196537812551,9.805220333333333,2023740.3235677083,0.5465514461199442
6,Oceanía,2016,481761.8736979167,4.929871251185735,9.931458666666666,2066876.767578125,0.5424198110898336
6,Oceanía,2017,496597.6331380208,5.040524820486705,10.054704333333332,2114432.7532552085,0.5401345094045004
6,Oceanía,2018,507859.8323567708,5.147788564364116,10.174922,2159201.4127604165,0.537562350432078
6,Oceanía,2019,508043.6748046875,5.225834280252457,10.292071333333332,2199750.7467447915,0.537562350432078
5,Guatemala,1984,41616.72265625,2.705599069595337,8.042897,171539.03125,0.5462682247161865
5,Guatemala,1985,41371.546875,2.6947720050811768,8.24006,172470.75,0.5462682247161865
5,Guatemala,1986,41429.3203125,2.6838321685791016,8.438604,173634.546875,0.5462682247161865
5,Guatemala,1987,42897.5625,2.785142660140991,8.639108,176259.21875,0.5462682247161865
5,Guatemala,1988,44567.3046875,2.8991241455078125,8.842575,180101.1875,0.5462682247161865
5,Guatemala,1989,46324.41015625,3.05487060546875,9.050464999999999,184539.296875,0.5462682247161865
5,Guatemala,1990,47761.65625,3.1191091537475586,9.263812999999999,187481.71875,0.5462682247161865
5,Guatemala,1991,49508.89453125,3.193340301513672,9.48327,190738.8125,0.5462682247161865
5,Guatemala,1992,51904.3046875,3.2640554904937744,9.708544,197410.09375,0.5462682247161865
5,Guatemala,1993,53943.21875,3.3309378623962402,9.938692,204728.375,0.5462682247161865
5,Guatemala,1994,56118.81640625,3.40297532081604,10.172297,211138.578125,0.5462682247161865
5,Guatemala,1995,58898.90234375,3.482283592224121,10.408489,218495.265625,0.5462682247161865
5,Guatemala,1996,60632.0546875,3.554471492767334,10.646673999999999,225091.421875,0.5462682247161865
5,Guatemala,1997,63238.8203125,3.6400084495544434,10.887634,235119.171875,0.5462682247161865
5,Guatemala,1998,66254.21875,3.7342894077301025,11.133500999999999,248198.59375,0.5462682247161865
5,Guatemala,1999,69000.484375,3.829296350479126,11.387203,261743.546875,0.5462682247161865
5,Guatemala,2000,71490.3046875,3.947140693664551,11.650743,271936.375,0.5462682247161865
5,Guatemala,2001,73157.2265625,4.079062461853027,11.924946,281760.125,0.5462682247161865
5,Guatemala,2002,75985.9453125,4.198954105377197,12.208848,293170.875,0.5336029529571533
5,Guatemala,2003,77908.984375,4.31959867477417,12.500478,303246.03125,0.5358390212059021
5,Guatemala,2004,80364.7421875,4.437598705291748,12.796925,312490.40625,0.5303646922111511
5,Guatemala,2005,82984.7421875,4.547361373901367,13.096027999999999,322093.65625,0.5241342782974243
5,Guatemala,2006,87449.0078125,4.670784950256348,13.397020999999999,334844.75,0.5207457542419434
5,Guatemala,2007,92962.0078125,4.806106090545654,13.700327,348165.875,0.5087262392044067
5,Guatemala,2008,96012.1875,4.9454851150512695,14.006428,359238.28125,0.5020480751991272
5,Guatemala,2009,96517.390625,5.0752339363098145,14.316263,366603.46875,0.5005415678024292
5,Guatemala,2010,99286.8359375,5.213250637054443,14.630417,373366.78125,0.5013794898986816
5,Guatemala,2011,103419.1015625,5.391595840454102,14.948801,381471.5,0.4894392788410187
5,Guatemala,2012,106490.671875,6.023344039916992,15.270771,390003.84375,0.49150240421295166
5,Guatemala,2013,110428.0625,5.747511386871338,15.595816,398428.125,0.4883160889148712
5,Guatemala,2014,115335.4609375,6.0012311935424805,15.923236,407499.90625,0.4835576117038727
5,Guatemala,2015,120055.1875,6.173264026641846,16.252429,415821.5,0.48407262563705444
5,Guatemala,2016,123270.0234375,6.416041374206543,16.583076,423447.8125,0.48295676708221436
5,Guatemala,2017,126997.015625,6.656779766082764,16.91497,431804.4375,0.49129220843315125
5,Guatemala,2018,131079.84375,6.88592004776001,17.247849,441030.15625,0.4932730495929718
5,Guatemala,2019,136121.1875,7.0933732986450195,17.581471999999998,451812.65625,0.4932730495929718
